stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000290759,9606.ENSP00000442786,ISL2,LMO3,9606,0.555,0.0,0.0,0.0,0.0,0.547,0.0,0.057
9606.ENSP00000290759,9606.ENSP00000360371,ISL2,SSBP3,9606,0.868,0.0,0.0,0.0,0.0,0.855,0.0,0.126
9606.ENSP00000290759,9606.ENSP00000501277,ISL2,LDB1,9606,0.937,0.0,0.0,0.0,0.0,0.834,0.0,0.639
9606.ENSP00000306772,9606.ENSP00000442786,LDB2,LMO3,9606,0.794,0.0,0.0,0.0,0.084,0.634,0.0,0.435
9606.ENSP00000306772,9606.ENSP00000360371,LDB2,SSBP3,9606,0.887,0.0,0.0,0.0,0.055,0.488,0.0,0.786
9606.ENSP00000337060,9606.ENSP00000366237,NME1,DFFA,9606,0.476,0.0,0.0,0.0,0.113,0.0,0.0,0.434
9606.ENSP00000337060,9606.ENSP00000442786,NME1,LMO3,9606,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.545
9606.ENSP00000360371,9606.ENSP00000442786,SSBP3,LMO3,9606,0.645,0.0,0.0,0.0,0.0,0.561,0.0,0.225
9606.ENSP00000360371,9606.ENSP00000501277,SSBP3,LDB1,9606,0.984,0.0,0.0,0.0,0.062,0.905,0.0,0.834
9606.ENSP00000366237,9606.ENSP00000442786,DFFA,LMO3,9606,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.558
9606.ENSP00000442786,9606.ENSP00000501277,LMO3,LDB1,9606,0.902,0.0,0.0,0.0,0.0,0.843,0.0,0.401
9606.ENSP00000052754,9606.ENSP00000378957,DCN,MFAP4,9606,0.555,0.0,0.0,0.0,0.439,0.0,0.0,0.239
9606.ENSP00000052754,9606.ENSP00000345008,DCN,FBLN5,9606,0.59,0.0,0.0,0.0,0.305,0.099,0.0,0.398
9606.ENSP00000052754,9606.ENSP00000231004,DCN,LOX,9606,0.616,0.0,0.0,0.0,0.183,0.099,0.0,0.52
9606.ENSP00000052754,9606.ENSP00000325527,DCN,FBN1,9606,0.912,0.0,0.0,0.0,0.531,0.099,0.0,0.81
9606.ENSP00000052754,9606.ENSP00000226218,DCN,VTN,9606,0.945,0.0,0.0,0.0,0.044,0.0,0.0,0.944
9606.ENSP00000052754,9606.ENSP00000364685,DCN,MFAP2,9606,0.954,0.0,0.0,0.0,0.08,0.0,0.0,0.953
9606.ENSP00000052754,9606.ENSP00000327336,DCN,BGN,9606,0.989,0.0,0.0,0.064,0.311,0.0,0.4,0.976
9606.ENSP00000052754,9606.ENSP00000351807,DCN,ELN,9606,0.993,0.0,0.0,0.0,0.162,0.292,0.0,0.99
9606.ENSP00000052754,9606.ENSP00000346839,DCN,FN1,9606,0.996,0.0,0.0,0.0,0.181,0.292,0.0,0.995
9606.ENSP00000226218,9606.ENSP00000345008,VTN,FBLN5,9606,0.656,0.0,0.0,0.0,0.066,0.0,0.5,0.323
9606.ENSP00000226218,9606.ENSP00000364685,VTN,MFAP2,9606,0.667,0.0,0.0,0.0,0.105,0.0,0.5,0.317
9606.ENSP00000226218,9606.ENSP00000327336,VTN,BGN,9606,0.751,0.0,0.0,0.0,0.063,0.0,0.0,0.746
9606.ENSP00000226218,9606.ENSP00000325527,VTN,FBN1,9606,0.806,0.0,0.0,0.0,0.042,0.0,0.0,0.806
9606.ENSP00000226218,9606.ENSP00000351807,VTN,ELN,9606,0.991,0.0,0.0,0.0,0.044,0.0,0.0,0.991
9606.ENSP00000226218,9606.ENSP00000346839,VTN,FN1,9606,0.999,0.0,0.0,0.0,0.067,0.0,0.0,0.999
9606.ENSP00000231004,9606.ENSP00000378957,LOX,MFAP4,9606,0.43,0.0,0.0,0.0,0.113,0.069,0.0,0.365
9606.ENSP00000231004,9606.ENSP00000327336,LOX,BGN,9606,0.653,0.0,0.0,0.0,0.248,0.099,0.0,0.529
9606.ENSP00000231004,9606.ENSP00000364685,LOX,MFAP2,9606,0.882,0.0,0.0,0.0,0.217,0.0,0.4,0.769
9606.ENSP00000231004,9606.ENSP00000325527,LOX,FBN1,9606,0.898,0.0,0.0,0.0,0.45,0.405,0.0,0.715
9606.ENSP00000231004,9606.ENSP00000346839,LOX,FN1,9606,0.931,0.0,0.0,0.0,0.233,0.591,0.0,0.799
9606.ENSP00000231004,9606.ENSP00000345008,LOX,FBLN5,9606,0.969,0.0,0.0,0.0,0.163,0.456,0.4,0.9
9606.ENSP00000231004,9606.ENSP00000351807,LOX,ELN,9606,0.992,0.0,0.0,0.0,0.11,0.737,0.4,0.952
9606.ENSP00000306920,9606.ENSP00000345008,GLB1,FBLN5,9606,0.443,0.0,0.0,0.0,0.042,0.045,0.0,0.44
9606.ENSP00000306920,9606.ENSP00000327336,GLB1,BGN,9606,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.596
9606.ENSP00000306920,9606.ENSP00000351807,GLB1,ELN,9606,0.987,0.0,0.0,0.0,0.0,0.0,0.0,0.987
9606.ENSP00000325527,9606.ENSP00000327336,FBN1,BGN,9606,0.784,0.0,0.0,0.0,0.266,0.099,0.0,0.7
9606.ENSP00000325527,9606.ENSP00000378957,FBN1,MFAP4,9606,0.909,0.0,0.0,0.0,0.214,0.333,0.0,0.841
9606.ENSP00000325527,9606.ENSP00000345008,FBN1,FBLN5,9606,0.922,0.0,0.0,0.0,0.19,0.238,0.0,0.884
9606.ENSP00000325527,9606.ENSP00000346839,FBN1,FN1,9606,0.982,0.0,0.0,0.0,0.24,0.236,0.0,0.973
9606.ENSP00000325527,9606.ENSP00000364685,FBN1,MFAP2,9606,0.997,0.0,0.0,0.0,0.27,0.292,0.5,0.993
9606.ENSP00000325527,9606.ENSP00000351807,FBN1,ELN,9606,0.999,0.0,0.0,0.0,0.208,0.622,0.0,0.999
9606.ENSP00000327336,9606.ENSP00000378957,BGN,MFAP4,9606,0.446,0.0,0.0,0.0,0.234,0.0,0.0,0.306
9606.ENSP00000327336,9606.ENSP00000345008,BGN,FBLN5,9606,0.556,0.0,0.0,0.0,0.218,0.099,0.0,0.42
9606.ENSP00000327336,9606.ENSP00000364685,BGN,MFAP2,9606,0.886,0.0,0.0,0.0,0.286,0.292,0.0,0.794
9606.ENSP00000327336,9606.ENSP00000351807,BGN,ELN,9606,0.99,0.0,0.0,0.0,0.213,0.292,0.0,0.984
9606.ENSP00000327336,9606.ENSP00000346839,BGN,FN1,9606,0.995,0.0,0.0,0.0,0.23,0.0,0.0,0.994
9606.ENSP00000345008,9606.ENSP00000378957,FBLN5,MFAP4,9606,0.842,0.0,0.0,0.0,0.366,0.069,0.5,0.527
9606.ENSP00000345008,9606.ENSP00000364685,FBLN5,MFAP2,9606,0.857,0.0,0.0,0.0,0.056,0.0,0.5,0.723
9606.ENSP00000345008,9606.ENSP00000346839,FBLN5,FN1,9606,0.865,0.0,0.0,0.0,0.083,0.0,0.0,0.859
9606.ENSP00000345008,9606.ENSP00000351807,FBLN5,ELN,9606,0.999,0.0,0.0,0.0,0.127,0.437,0.5,0.997
9606.ENSP00000346839,9606.ENSP00000364685,FN1,MFAP2,9606,0.665,0.0,0.0,0.0,0.175,0.0,0.0,0.611
9606.ENSP00000346839,9606.ENSP00000351807,FN1,ELN,9606,0.998,0.0,0.0,0.0,0.062,0.0,0.0,0.998
9606.ENSP00000351807,9606.ENSP00000378957,ELN,MFAP4,9606,0.99,0.0,0.0,0.0,0.309,0.0,0.0,0.987
9606.ENSP00000351807,9606.ENSP00000364685,ELN,MFAP2,9606,0.996,0.0,0.0,0.0,0.183,0.0,0.5,0.991
9606.ENSP00000364685,9606.ENSP00000378957,MFAP2,MFAP4,9606,0.81,0.0,0.0,0.0,0.254,0.0,0.5,0.532
9606.ENSP00000216446,9606.ENSP00000404296,PLEK2,PLEKHA5,9606,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.578
9606.ENSP00000216446,9606.ENSP00000263265,PLEK2,PLEKHA4,9606,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.733
9606.ENSP00000234313,9606.ENSP00000404296,PLEK,PLEKHA5,9606,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.571
9606.ENSP00000234313,9606.ENSP00000263265,PLEK,PLEKHA4,9606,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.735
9606.ENSP00000239666,9606.ENSP00000263265,PDZD11,PLEKHA4,9606,0.497,0.0,0.0,0.0,0.0,0.307,0.0,0.303
9606.ENSP00000239666,9606.ENSP00000404296,PDZD11,PLEKHA5,9606,0.777,0.0,0.0,0.0,0.0,0.599,0.0,0.467
9606.ENSP00000254286,9606.ENSP00000355388,ACTR10,MPHOSPH8,9606,0.487,0.0,0.0,0.0,0.049,0.092,0.0,0.454
9606.ENSP00000254286,9606.ENSP00000338352,ACTR10,NUDT4,9606,0.491,0.0,0.0,0.0,0.049,0.0,0.0,0.487
9606.ENSP00000254286,9606.ENSP00000404296,ACTR10,PLEKHA5,9606,0.555,0.0,0.0,0.0,0.049,0.088,0.0,0.528
9606.ENSP00000263265,9606.ENSP00000404296,PLEKHA4,PLEKHA5,9606,0.531,0.0,0.0,0.0,0.0,0.292,0.0,0.365
9606.ENSP00000338352,9606.ENSP00000355388,NUDT4,MPHOSPH8,9606,0.501,0.0,0.0,0.0,0.0,0.087,0.0,0.476
9606.ENSP00000338352,9606.ENSP00000404296,NUDT4,PLEKHA5,9606,0.503,0.0,0.0,0.0,0.06,0.0,0.0,0.493
9606.ENSP00000340402,9606.ENSP00000404296,SLC15A5,PLEKHA5,9606,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.455
9606.ENSP00000355388,9606.ENSP00000404296,MPHOSPH8,PLEKHA5,9606,0.52,0.0,0.0,0.0,0.049,0.082,0.0,0.494
9606.ENSP00000381549,9606.ENSP00000404296,FRMD4B,PLEKHA5,9606,0.461,0.0,0.0,0.0,0.049,0.094,0.0,0.425
9606.ENSP00000381840,9606.ENSP00000404296,AEBP2,PLEKHA5,9606,0.483,0.0,0.0,0.0,0.097,0.071,0.0,0.434
9606.ENSP00000222256,9606.ENSP00000369538,RAB3A,GDI2,9606,0.924,0.0,0.0,0.0,0.086,0.467,0.5,0.724
9606.ENSP00000222256,9606.ENSP00000394071,RAB3A,GDI1,9606,0.942,0.0,0.0,0.0,0.148,0.401,0.5,0.801
9606.ENSP00000264710,9606.ENSP00000265062,RAB10,RAB7A,9606,0.507,0.0,0.0,0.096,0.333,0.176,0.0,0.125
9606.ENSP00000264710,9606.ENSP00000311449,RAB10,RAB6A,9606,0.622,0.0,0.0,0.085,0.558,0.0,0.0,0.14
9606.ENSP00000264710,9606.ENSP00000447053,RAB10,RAB5C,9606,0.661,0.0,0.0,0.097,0.162,0.246,0.0,0.476
9606.ENSP00000264710,9606.ENSP00000310226,RAB10,RAB1B,9606,0.678,0.0,0.0,0.067,0.207,0.582,0.0,0.079
9606.ENSP00000264710,9606.ENSP00000387286,RAB10,RAB1A,9606,0.681,0.0,0.0,0.066,0.134,0.412,0.0,0.408
9606.ENSP00000264710,9606.ENSP00000300935,RAB10,RAB8A,9606,0.831,0.0,0.0,0.057,0.143,0.62,0.5,0.071
9606.ENSP00000264710,9606.ENSP00000369538,RAB10,GDI2,9606,0.958,0.0,0.0,0.0,0.123,0.753,0.5,0.658
9606.ENSP00000264710,9606.ENSP00000394071,RAB10,GDI1,9606,0.964,0.0,0.0,0.0,0.099,0.804,0.5,0.646
9606.ENSP00000265062,9606.ENSP00000310226,RAB7A,RAB1B,9606,0.494,0.0,0.0,0.098,0.184,0.309,0.0,0.122
9606.ENSP00000265062,9606.ENSP00000311449,RAB7A,RAB6A,9606,0.635,0.0,0.0,0.075,0.256,0.23,0.0,0.392
9606.ENSP00000265062,9606.ENSP00000447053,RAB7A,RAB5C,9606,0.67,0.0,0.0,0.093,0.265,0.462,0.0,0.187
9606.ENSP00000265062,9606.ENSP00000300935,RAB7A,RAB8A,9606,0.69,0.0,0.0,0.101,0.076,0.621,0.0,0.131
9606.ENSP00000265062,9606.ENSP00000387286,RAB7A,RAB1A,9606,0.879,0.0,0.0,0.099,0.34,0.683,0.0,0.434
9606.ENSP00000265062,9606.ENSP00000369538,RAB7A,GDI2,9606,0.918,0.0,0.0,0.0,0.114,0.659,0.5,0.52
9606.ENSP00000265062,9606.ENSP00000394071,RAB7A,GDI1,9606,0.919,0.0,0.0,0.0,0.156,0.755,0.5,0.306
9606.ENSP00000265062,9606.ENSP00000273047,RAB7A,RAB5A,9606,0.948,0.0,0.0,0.098,0.232,0.687,0.75,0.201
9606.ENSP00000273047,9606.ENSP00000310226,RAB5A,RAB1B,9606,0.436,0.0,0.0,0.08,0.196,0.237,0.0,0.119
9606.ENSP00000273047,9606.ENSP00000311449,RAB5A,RAB6A,9606,0.448,0.0,0.0,0.07,0.202,0.207,0.0,0.173
9606.ENSP00000273047,9606.ENSP00000387286,RAB5A,RAB1A,9606,0.519,0.0,0.0,0.082,0.333,0.187,0.0,0.147
9606.ENSP00000273047,9606.ENSP00000300935,RAB5A,RAB8A,9606,0.593,0.0,0.0,0.091,0.094,0.476,0.0,0.167
9606.ENSP00000273047,9606.ENSP00000394071,RAB5A,GDI1,9606,0.927,0.0,0.0,0.0,0.093,0.731,0.5,0.475
9606.ENSP00000273047,9606.ENSP00000369538,RAB5A,GDI2,9606,0.961,0.0,0.0,0.0,0.146,0.841,0.5,0.492
9606.ENSP00000273047,9606.ENSP00000447053,RAB5A,RAB5C,9606,0.989,0.0,0.0,0.05,0.1,0.832,0.9,0.41
9606.ENSP00000300935,9606.ENSP00000447053,RAB8A,RAB5C,9606,0.592,0.0,0.0,0.093,0.125,0.485,0.0,0.119
9606.ENSP00000300935,9606.ENSP00000310226,RAB8A,RAB1B,9606,0.801,0.0,0.0,0.065,0.141,0.763,0.0,0.079
9606.ENSP00000300935,9606.ENSP00000311449,RAB8A,RAB6A,9606,0.878,0.0,0.0,0.081,0.068,0.292,0.0,0.823
9606.ENSP00000300935,9606.ENSP00000387286,RAB8A,RAB1A,9606,0.914,0.0,0.0,0.064,0.101,0.865,0.0,0.33
9606.ENSP00000300935,9606.ENSP00000369538,RAB8A,GDI2,9606,0.966,0.0,0.0,0.0,0.127,0.877,0.5,0.451
9606.ENSP00000300935,9606.ENSP00000394071,RAB8A,GDI1,9606,0.982,0.0,0.0,0.0,0.099,0.894,0.5,0.668
9606.ENSP00000310226,9606.ENSP00000447053,RAB1B,RAB5C,9606,0.603,0.0,0.0,0.082,0.368,0.312,0.0,0.122
9606.ENSP00000310226,9606.ENSP00000311449,RAB1B,RAB6A,9606,0.801,0.0,0.0,0.079,0.264,0.531,0.0,0.448
9606.ENSP00000310226,9606.ENSP00000394071,RAB1B,GDI1,9606,0.982,0.0,0.0,0.0,0.118,0.943,0.5,0.385
9606.ENSP00000310226,9606.ENSP00000369538,RAB1B,GDI2,9606,0.985,0.0,0.0,0.0,0.091,0.951,0.5,0.439
9606.ENSP00000310226,9606.ENSP00000387286,RAB1B,RAB1A,9606,0.991,0.0,0.0,0.048,0.128,0.856,0.9,0.373
9606.ENSP00000311449,9606.ENSP00000387286,RAB6A,RAB1A,9606,0.805,0.0,0.0,0.08,0.169,0.463,0.0,0.58
9606.ENSP00000311449,9606.ENSP00000369538,RAB6A,GDI2,9606,0.927,0.0,0.0,0.0,0.166,0.583,0.5,0.631
9606.ENSP00000311449,9606.ENSP00000394071,RAB6A,GDI1,9606,0.955,0.0,0.0,0.0,0.11,0.868,0.5,0.332
9606.ENSP00000369538,9606.ENSP00000394071,GDI2,GDI1,9606,0.924,0.0,0.0,0.048,0.049,0.822,0.4,0.343
9606.ENSP00000369538,9606.ENSP00000447053,GDI2,RAB5C,9606,0.94,0.0,0.0,0.0,0.108,0.842,0.5,0.25
9606.ENSP00000369538,9606.ENSP00000387286,GDI2,RAB1A,9606,0.997,0.0,0.0,0.0,0.125,0.957,0.5,0.896
9606.ENSP00000387286,9606.ENSP00000447053,RAB1A,RAB5C,9606,0.69,0.0,0.0,0.082,0.295,0.234,0.0,0.449
9606.ENSP00000387286,9606.ENSP00000394071,RAB1A,GDI1,9606,0.996,0.0,0.0,0.0,0.13,0.957,0.5,0.815
9606.ENSP00000394071,9606.ENSP00000447053,GDI1,RAB5C,9606,0.929,0.0,0.0,0.0,0.12,0.8,0.5,0.287
9606.ENSP00000261226,9606.ENSP00000341139,TMCC3,C3orf62,9606,0.413,0.0,0.0,0.0,0.068,0.0,0.0,0.396
9606.ENSP00000261226,9606.ENSP00000305924,TMCC3,PPP4R4,9606,0.415,0.0,0.0,0.0,0.101,0.0,0.0,0.376
9606.ENSP00000261226,9606.ENSP00000323304,TMCC3,LSMEM1,9606,0.438,0.0,0.0,0.0,0.053,0.0,0.0,0.431
9606.ENSP00000261226,9606.ENSP00000393719,TMCC3,CLEC17A,9606,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.445
9606.ENSP00000261226,9606.ENSP00000322300,TMCC3,TMTC2,9606,0.446,0.0,0.0,0.0,0.055,0.0,0.0,0.438
9606.ENSP00000261226,9606.ENSP00000355827,TMCC3,FBXO28,9606,0.45,0.0,0.0,0.0,0.0,0.45,0.0,0.0
9606.ENSP00000261226,9606.ENSP00000465757,TMCC3,CCDC106,9606,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.45
9606.ENSP00000261226,9606.ENSP00000343871,TMCC3,TMTC4,9606,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.505
9606.ENSP00000261226,9606.ENSP00000478834,TMCC3,TEX28,9606,0.698,0.0,0.0,0.0,0.0,0.645,0.0,0.185
9606.ENSP00000323304,9606.ENSP00000341139,LSMEM1,C3orf62,9606,0.445,0.0,0.0,0.0,0.085,0.0,0.0,0.419
9606.ENSP00000075120,9606.ENSP00000320171,SLC2A3,PKM,9606,0.689,0.0,0.0,0.0,0.071,0.0,0.0,0.679
9606.ENSP00000075120,9606.ENSP00000290573,SLC2A3,HK2,9606,0.711,0.0,0.0,0.0,0.101,0.0,0.0,0.692
9606.ENSP00000075120,9606.ENSP00000445175,SLC2A3,LDHA,9606,0.73,0.044,0.0,0.0,0.122,0.045,0.0,0.703
9606.ENSP00000075120,9606.ENSP00000463978,SLC2A3,SLC16A3,9606,0.73,0.0,0.0,0.0,0.119,0.0,0.0,0.706
9606.ENSP00000075120,9606.ENSP00000437955,SLC2A3,HIF1A,9606,0.736,0.0,0.0,0.0,0.125,0.067,0.0,0.702
9606.ENSP00000075120,9606.ENSP00000492001,SLC2A3,PFKFB3,9606,0.736,0.0,0.0,0.0,0.257,0.0,0.159,0.611
9606.ENSP00000075120,9606.ENSP00000494664,SLC2A3,HK1,9606,0.737,0.0,0.0,0.0,0.069,0.0,0.0,0.729
9606.ENSP00000075120,9606.ENSP00000395535,SLC2A3,MECP2,9606,0.781,0.0,0.0,0.0,0.042,0.0,0.75,0.16
9606.ENSP00000075120,9606.ENSP00000387699,SLC2A3,CREB1,9606,0.817,0.0,0.0,0.0,0.042,0.0,0.75,0.298
9606.ENSP00000075120,9606.ENSP00000445929,SLC2A3,SLC2A14,9606,0.868,0.0,0.0,0.047,0.777,0.422,0.0,0.054
9606.ENSP00000290573,9606.ENSP00000463978,HK2,SLC16A3,9606,0.656,0.0,0.0,0.0,0.138,0.0,0.0,0.617
9606.ENSP00000290573,9606.ENSP00000437955,HK2,HIF1A,9606,0.74,0.0,0.0,0.0,0.083,0.0,0.0,0.728
9606.ENSP00000290573,9606.ENSP00000445175,HK2,LDHA,9606,0.847,0.0,0.0,0.0,0.135,0.052,0.0,0.828
9606.ENSP00000290573,9606.ENSP00000320171,HK2,PKM,9606,0.856,0.0,0.0,0.0,0.226,0.061,0.0,0.818
9606.ENSP00000290573,9606.ENSP00000492001,HK2,PFKFB3,9606,0.909,0.0,0.0,0.0,0.142,0.0,0.65,0.721
9606.ENSP00000290573,9606.ENSP00000494664,HK2,HK1,9606,0.979,0.0,0.0,0.052,0.049,0.8,0.9,0.058
9606.ENSP00000320171,9606.ENSP00000463978,PKM,SLC16A3,9606,0.698,0.0,0.0,0.0,0.154,0.0,0.0,0.657
9606.ENSP00000320171,9606.ENSP00000492001,PKM,PFKFB3,9606,0.76,0.045,0.0,0.0,0.067,0.0,0.0,0.752
9606.ENSP00000320171,9606.ENSP00000494664,PKM,HK1,9606,0.764,0.0,0.0,0.0,0.251,0.061,0.0,0.691
9606.ENSP00000320171,9606.ENSP00000437955,PKM,HIF1A,9606,0.996,0.0,0.0,0.0,0.06,0.301,0.0,0.995
9606.ENSP00000320171,9606.ENSP00000445175,PKM,LDHA,9606,0.997,0.057,0.0,0.0,0.436,0.473,0.921,0.89
9606.ENSP00000387699,9606.ENSP00000437955,CREB1,HIF1A,9606,0.833,0.0,0.0,0.0,0.109,0.292,0.0,0.757
9606.ENSP00000387699,9606.ENSP00000395535,CREB1,MECP2,9606,0.996,0.0,0.0,0.0,0.049,0.199,0.7,0.988
9606.ENSP00000437955,9606.ENSP00000494664,HIF1A,HK1,9606,0.619,0.0,0.0,0.0,0.056,0.226,0.0,0.52
9606.ENSP00000437955,9606.ENSP00000463978,HIF1A,SLC16A3,9606,0.701,0.0,0.0,0.0,0.054,0.0,0.0,0.697
9606.ENSP00000437955,9606.ENSP00000492001,HIF1A,PFKFB3,9606,0.781,0.0,0.0,0.0,0.224,0.226,0.0,0.666
9606.ENSP00000437955,9606.ENSP00000445175,HIF1A,LDHA,9606,0.912,0.0,0.0,0.0,0.156,0.481,0.0,0.815
9606.ENSP00000445175,9606.ENSP00000494664,LDHA,HK1,9606,0.716,0.0,0.0,0.0,0.133,0.052,0.0,0.682
9606.ENSP00000445175,9606.ENSP00000463978,LDHA,SLC16A3,9606,0.801,0.0,0.0,0.0,0.104,0.0,0.0,0.787
9606.ENSP00000445175,9606.ENSP00000492001,LDHA,PFKFB3,9606,0.852,0.0,0.0,0.0,0.134,0.0,0.0,0.836
9606.ENSP00000445929,9606.ENSP00000492001,SLC2A14,PFKFB3,9606,0.434,0.0,0.0,0.0,0.217,0.0,0.159,0.209
9606.ENSP00000463978,9606.ENSP00000494664,SLC16A3,HK1,9606,0.487,0.0,0.0,0.0,0.062,0.0,0.0,0.475
9606.ENSP00000463978,9606.ENSP00000492001,SLC16A3,PFKFB3,9606,0.631,0.0,0.0,0.0,0.114,0.0,0.0,0.6
9606.ENSP00000492001,9606.ENSP00000494664,PFKFB3,HK1,9606,0.828,0.0,0.0,0.0,0.107,0.0,0.65,0.495
9606.ENSP00000190165,9606.ENSP00000308149,DMRT3,AMZ1,9606,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.456
9606.ENSP00000190165,9606.ENSP00000497217,DMRT3,FOXL2,9606,0.464,0.0,0.0,0.0,0.049,0.045,0.0,0.457
9606.ENSP00000190165,9606.ENSP00000347684,DMRT3,LMX1B,9606,0.467,0.0,0.0,0.0,0.0,0.109,0.0,0.426
9606.ENSP00000190165,9606.ENSP00000489944,DMRT3,TEX53,9606,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.478
9606.ENSP00000190165,9606.ENSP00000308944,DMRT3,HLTF,9606,0.481,0.0,0.0,0.0,0.0,0.045,0.0,0.479
9606.ENSP00000190165,9606.ENSP00000298375,DMRT3,AKR1E2,9606,0.501,0.0,0.0,0.0,0.058,0.068,0.0,0.478
9606.ENSP00000190165,9606.ENSP00000450962,DMRT3,EMX2,9606,0.511,0.0,0.0,0.0,0.101,0.052,0.0,0.472
9606.ENSP00000190165,9606.ENSP00000477725,DMRT3,KANK1,9606,0.514,0.0,0.0,0.0,0.0,0.044,0.0,0.513
9606.ENSP00000190165,9606.ENSP00000371940,DMRT3,FOXD4,9606,0.529,0.0,0.0,0.0,0.0,0.045,0.0,0.527
9606.ENSP00000190165,9606.ENSP00000371686,DMRT3,DMRT2,9606,0.582,0.0,0.0,0.0,0.141,0.0,0.0,0.533
9606.ENSP00000371686,9606.ENSP00000371940,DMRT2,FOXD4,9606,0.409,0.0,0.0,0.0,0.0,0.068,0.0,0.392
9606.ENSP00000371686,9606.ENSP00000477725,DMRT2,KANK1,9606,0.499,0.0,0.0,0.0,0.049,0.044,0.0,0.493
9606.ENSP00000371686,9606.ENSP00000497217,DMRT2,FOXL2,9606,0.5,0.0,0.0,0.0,0.047,0.068,0.0,0.483
9606.ENSP00000371940,9606.ENSP00000477725,FOXD4,KANK1,9606,0.457,0.0,0.0,0.0,0.0,0.059,0.0,0.447
9606.ENSP00000450962,9606.ENSP00000497217,EMX2,FOXL2,9606,0.429,0.0,0.0,0.0,0.083,0.046,0.0,0.4
9606.ENSP00000155840,9606.ENSP00000384484,KCNQ1,ADCY3,9606,0.913,0.0,0.0,0.0,0.0,0.051,0.9,0.158
9606.ENSP00000155840,9606.ENSP00000262461,KCNQ1,SLC12A2,9606,0.95,0.0,0.0,0.0,0.062,0.0,0.9,0.514
9606.ENSP00000155840,9606.ENSP00000294016,KCNQ1,ADCY9,9606,0.95,0.0,0.0,0.0,0.0,0.051,0.9,0.518
9606.ENSP00000155840,9606.ENSP00000359719,KCNQ1,PRKACB,9606,0.959,0.0,0.0,0.0,0.053,0.0,0.9,0.61
9606.ENSP00000155840,9606.ENSP00000366488,KCNQ1,PRKACG,9606,0.959,0.0,0.0,0.0,0.053,0.0,0.9,0.61
9606.ENSP00000155840,9606.ENSP00000309591,KCNQ1,PRKACA,9606,0.97,0.0,0.0,0.0,0.053,0.292,0.9,0.61
9606.ENSP00000262461,9606.ENSP00000311713,SLC12A2,OXSR1,9606,0.901,0.0,0.0,0.0,0.042,0.394,0.0,0.843
9606.ENSP00000262461,9606.ENSP00000294016,SLC12A2,ADCY9,9606,0.907,0.0,0.0,0.0,0.057,0.0,0.9,0.101
9606.ENSP00000262461,9606.ENSP00000419412,SLC12A2,SLC4A2,9606,0.909,0.0,0.0,0.0,0.05,0.0,0.0,0.908
9606.ENSP00000262461,9606.ENSP00000346667,SLC12A2,WNK3,9606,0.91,0.0,0.0,0.0,0.0,0.094,0.0,0.905
9606.ENSP00000262461,9606.ENSP00000384484,SLC12A2,ADCY3,9606,0.914,0.0,0.0,0.0,0.0,0.0,0.9,0.178
9606.ENSP00000262461,9606.ENSP00000366488,SLC12A2,PRKACG,9606,0.931,0.0,0.0,0.0,0.0,0.052,0.9,0.334
9606.ENSP00000262461,9606.ENSP00000359719,SLC12A2,PRKACB,9606,0.932,0.0,0.0,0.0,0.058,0.052,0.9,0.331
9606.ENSP00000262461,9606.ENSP00000309591,SLC12A2,PRKACA,9606,0.939,0.0,0.0,0.0,0.0,0.174,0.9,0.331
9606.ENSP00000262461,9606.ENSP00000348278,SLC12A2,STK39,9606,0.941,0.0,0.0,0.0,0.056,0.308,0.0,0.917
9606.ENSP00000294016,9606.ENSP00000384484,ADCY9,ADCY3,9606,0.933,0.0,0.0,0.0,0.069,0.124,0.9,0.278
9606.ENSP00000294016,9606.ENSP00000366488,ADCY9,PRKACG,9606,0.95,0.0,0.0,0.0,0.0,0.096,0.9,0.5
9606.ENSP00000294016,9606.ENSP00000309591,ADCY9,PRKACA,9606,0.95,0.0,0.0,0.0,0.047,0.096,0.9,0.491
9606.ENSP00000294016,9606.ENSP00000359719,ADCY9,PRKACB,9606,0.952,0.0,0.0,0.0,0.0,0.096,0.9,0.514
9606.ENSP00000309591,9606.ENSP00000366488,PRKACA,PRKACG,9606,0.965,0.0,0.0,0.049,0.0,0.669,0.9,0.042
9606.ENSP00000309591,9606.ENSP00000384484,PRKACA,ADCY3,9606,0.968,0.0,0.0,0.0,0.0,0.096,0.9,0.674
9606.ENSP00000309591,9606.ENSP00000359719,PRKACA,PRKACB,9606,0.987,0.0,0.0,0.048,0.042,0.874,0.9,0.044
